# s versus k, snum=10000 tnum=20
0.8      0.8      0.0228326664637      0.00272169123613      0.603025279876      0.020005
0.8      0.82      0.0183651195856      0.0019311048314      0.58620970633      0.03139
0.8      0.84      0.0450834662233      0.0041453269781      0.527392414958      0.043915
0.8      0.86      0.0527716975524      0.00420496830241      0.48005362675      0.054445
0.8      0.88      0.0648021168939      0.0044338709383      0.426987998945      0.06986
0.8      0.9      0.0866423348608      0.0050433450282      0.376850559761      0.083125
0.8      0.92      0.104363818576      0.0051200430769      0.325242317076      0.100245
0.8      0.94      0.124133108882      0.00508498855573      0.273834078368      0.120915
0.8      0.96      0.160703887423      0.00544598723057      0.224712267407      0.142365
0.8      0.98      0.197461038912      0.00548521933461      0.180043759945      0.154475
0.8      1.0      0.219830684409      0.00496066309183      0.146545738289      0.17149
0.8      1.02      0.256560709949      0.00466157817446      0.114510815863      0.18161
0.8      1.04      0.301831278193      0.00437762498591      0.087811973627      0.19517
0.8      1.06      0.345877639141      0.00397068112154      0.0652617340434      0.20339
0.8      1.08      0.377524108506      0.00340248184422      0.0505169154355      0.214245
0.8      1.1      0.423032435277      0.00296949521524      0.0362567502664      0.222265
0.8      1.12      0.346913025218      0.00188212769431      0.0322663152382      0.23152
0.8      1.14      0.436159737157      0.00181538995077      0.0216223733442      0.234065
0.8      1.16      0.361471286803      0.00114600407172      0.0182041401621      0.240705
0.8      1.18      0.367272515153      0.000880839546504      0.0137919270386      0.24673
0.8      1.2      0.34563810949      0.000622944371463      0.0107714313384      0.24738
0.82      0.8      0.00815232229429      0.0011166027335      0.667820117194      0.01159
0.82      0.82      0.0174919104528      0.00213719098226      0.630272208359      0.01972
0.82      0.84      0.0167495594189      0.00181097558662      0.606251117363      0.03039
0.82      0.86      0.0427263452013      0.00405409111664      0.552106273236      0.043435
0.82      0.88      0.0451483200514      0.00372744557037      0.503141074406      0.055165
0.82      0.9      0.0707833705771      0.0050405915964      0.444882485521      0.06741
0.82      0.92      0.0849586085976      0.00517247698093      0.392502760828      0.07996
0.82      0.94      0.0940754127746      0.00485339228525      0.345594413705      0.10301
0.82      0.96      0.133137494257      0.00576879145771      0.285138143466      0.1172
0.82      0.98      0.164464192883      0.00593237776119      0.235605853805      0.13462
0.82      1.0      0.183729535368      0.00546897688175      0.195962562805      0.15036
0.82      1.02      0.232239339787      0.00565566752502      0.154084185476      0.164195
0.82      1.04      0.25345141116      0.00500706145248      0.123616738056      0.17635
0.82      1.06      0.292246293648      0.0046448883321      0.0967115805894      0.18824
0.82      1.08      0.31348200259      0.00397614717135      0.0762476741649      0.20234
0.82      1.1      0.318552086296      0.00319914448471      0.0614480387129      0.21549
0.82      1.12      0.360003953015      0.00284082118344      0.0453225967324      0.21956
0.82      1.14      0.390101786141      0.00240093750815      0.0340700545992      0.231985
0.82      1.16      0.369348217773      0.00176033014282      0.027175865788      0.234285
0.82      1.18      0.367684136128      0.00134767241212      0.0212678236367      0.24041
0.82      1.2      0.353039832126      0.000988526418404      0.0167169673648      0.245645
0.84      0.8      0.00214321735812      0.000332888048327      0.706102146843      0.007445
0.84      0.82      0.0173801653419      0.00243217508728      0.657824644073      0.01379
0.84      0.84      0.0121678123904      0.00152294432271      0.653545754949      0.01995
0.84      0.86      0.0260805345509      0.00289732282777      0.608323746252      0.03084
0.84      0.88      0.0192498083889      0.00188310147842      0.580880858159      0.042815
0.84      0.9      0.056669716324      0.00484203004666      0.506191848437      0.053675
0.84      0.92      0.0464087754657      0.00343476330211      0.47340876871      0.06652
0.84      0.94      0.0901381282119      0.00573019950403      0.401020891018      0.07967
0.84      0.96      0.111826378589      0.00605466688467      0.350472938575      0.093935
0.84      0.98      0.13029655671      0.00595773596028      0.302087691858      0.10886
0.84      1.0      0.149386070835      0.00571998221537      0.255097082007      0.128875
0.84      1.02      0.175294722711      0.00557387174798      0.208519564785      0.148415
0.84      1.04      0.211671409581      0.00554331081187      0.170309692135      0.16556
0.84      1.06      0.225842406278      0.00483178166696      0.13983124825      0.178835
0.84      1.08      0.284264062317      0.0049290744679      0.105879436458      0.183745
0.84      1.1      0.330231802504      0.00460500586978      0.082085939243      0.197115
0.84      1.12      0.337096890409      0.00375185747196      0.0655454174693      0.21008
0.84      1.14      0.35899333267      0.00316564358892      0.0508879427344      0.22117
0.84      1.16      0.352356786674      0.00244422522764      0.0406161611022      0.227915
0.84      1.18      0.376793723413      0.00204193467545      0.0307294892407      0.23226
0.84      1.2      0.396471299354      0.00166734530788      0.0230065590986      0.23684
0.86      0.8      0.00678358442455      0.00118122237843      0.731079913566      0.005375
0.86      0.82      0.00363344214826      0.000575083648627      0.727198395659      0.008085
0.86      0.84      0.00273474759331      0.000390829057897      0.702860909981      0.01105
0.86      0.86      0.0113781980591      0.00145802233124      0.668348077146      0.019295
0.86      0.88      0.0301987288158      0.00344454088598      0.613650106128      0.0298
0.86      0.9      0.0346648704167      0.00349303422021      0.583197776555      0.04065
0.86      0.92      0.0585820779619      0.00517460370014      0.517855137279      0.05326
0.86      0.94      0.0643488386479      0.00494325505971      0.476002476487      0.06618
0.86      0.96      0.0822380734819      0.00545030300994      0.417799791021      0.07815
0.86      0.98      0.100473659202      0.00569857541184      0.365217108981      0.09311
0.86      1.0      0.118927745029      0.00572597696046      0.32233377452      0.10834
0.86      1.02      0.140008404805      0.00567638120887      0.274069365532      0.129905
0.86      1.04      0.17139017738      0.00580472435253      0.224307306311      0.146385
0.86      1.06      0.218289205534      0.00612739102008      0.1783668012      0.156165
0.86      1.08      0.225729016242      0.00521076932228      0.150324198149      0.172985
0.86      1.1      0.24992130708      0.00470843146364      0.120731785415      0.185915
0.86      1.12      0.289766128362      0.00442220187078      0.0937574017374      0.197045
0.86      1.14      0.323324593556      0.00396812878634      0.0727613289275      0.20681
0.86      1.16      0.352609722996      0.00345556623042      0.056721017503      0.21598
0.86      1.18      0.371456922535      0.00288682700541      0.0439467237974      0.227075
0.86      1.2      0.36190594577      0.00221561946572      0.0348969341705      0.22966
0.88      0.8      0.0116697722681      0.00225552953678      0.779429228421      0.003945
0.88      0.82      0.00257245488844      0.000455476382064      0.750541018923      0.005035
0.88      0.84      0.00079510457787      0.000128194506772      0.740278134097      0.00833
0.88      0.86      0.00488946528118      0.00071330069358      0.713645353214      0.01386
0.88      0.88      0.0164331889365      0.00215474933773      0.687337641173      0.0204
0.88      0.9      0.0313074292704      0.00366403139634      0.637462166885      0.030935
0.88      0.92      0.0259483136227      0.00269107595044      0.602210051227      0.04162
0.88      0.94      0.0444302629257      0.004053069922      0.548513553335      0.05231
0.88      0.96      0.048212368395      0.00383946916298      0.506790082917      0.06446
0.88      0.98      0.0784322896337      0.005411157322      0.439401306255      0.076205
0.88      1.0      0.0831763256684      0.0049331895676      0.39015161231      0.09314
0.88      1.02      0.122158852124      0.00618058030237      0.33029455602      0.10454
0.88      1.04      0.144921047662      0.00620676080434      0.281003874361      0.124495
0.88      1.06      0.163915249033      0.00589738333673      0.240133551634      0.145
0.88      1.08      0.199999964496      0.00599916355269      0.194327443196      0.15792
0.88      1.1      0.238016932679      0.00590815607921      0.157517320519      0.17176
0.88      1.12      0.230297571302      0.00469609580881      0.134093583505      0.184115
0.88      1.14      0.274061533535      0.00455810963332      0.103640439463      0.192965
0.88      1.16      0.318647318852      0.00429233347639      0.0811767429661      0.200335
0.88      1.18      0.350066833104      0.00379328007616      0.0635738802989      0.214965
0.88      1.2      0.378792884684      0.00327990657357      0.0479212169812      0.21841
0.9      0.8      0.00859374616246      0.00182774170978      0.758692219865      0.003015
0.9      0.82      0.00124668931843      0.00024458038306      0.754002369464      0.00447
0.9      0.84      0.00638829244772      0.00114983103692      0.760936062732      0.00605
0.9      0.86      0.00540180580451      0.000886897238402      0.757898874304      0.00825
0.9      0.88      0.018093543471      0.00269337654969      0.714477872925      0.012615
0.9      0.9      0.0097282515336      0.0013045764544      0.708779821047      0.01811
0.9      0.92      0.0271374743858      0.00325665439892      0.656806514338      0.02799
0.9      0.94      0.042697597286      0.00455387338662      0.600506354869      0.038835
0.9      0.96      0.0456246638179      0.0042941805973      0.565943819308      0.05062
0.9      0.98      0.061046912692      0.00503401109854      0.514838369806      0.06254
0.9      1.0      0.0724221334224      0.00519416458123      0.462997552301      0.075025
0.9      1.02      0.0891883620066      0.00552262665194      0.406810389205      0.08884
0.9      1.04      0.123314787925      0.00654389899679      0.34747573115      0.101265
0.9      1.06      0.146596060965      0.0066179780096      0.297533382251      0.121135
0.9      1.08      0.177451981549      0.00676524629356      0.245508553619      0.13524
0.9      1.1      0.195586833421      0.00625162343028      0.20806764574      0.15268
0.9      1.12      0.201193377002      0.00535316990814      0.176794006608      0.16985
0.9      1.14      0.263754601191      0.00580079104866      0.135048809524      0.17595
0.9      1.16      0.278683863569      0.00503145923571      0.110309271506      0.18805
0.9      1.18      0.312188500887      0.00459583822043      0.0876925593363      0.196835
0.9      1.2      0.346609111876      0.00413327959761      0.0694573051813      0.208275
0.92      0.8      0.01084621475      0.00251924406563      0.791068420781      0.00248
0.92      0.82      0.0013178769697      0.000284085675729      0.785955091715      0.00335
0.92      0.84      0.0120496003408      0.00239896180084      0.811773615786      0.00423
0.92      0.86      0.00329191417322      0.00060216814174      0.771498682883      0.00636
0.92      0.88      0.00588295431172      0.000983287868193      0.75695972608      0.01014
0.92      0.9      0.00110062663398      0.000167110271783      0.759922688567      0.012235
0.92      0.92      0.00915018736834      0.00125432491778      0.709221769318      0.02064
0.92      0.94      0.0245811818512      0.00302294572748      0.667339632882      0.02804
0.92      0.96      0.0226813515514      0.00248589222337      0.638459453422      0.039055
